ANTI_EMIS_MESES|IM_VENTA_SOL|MARCA|NOMBRE_CORTO|Nombre_territorio|FLAG_LIMA_PROVINCIA|REGION|SUELDO_ESTIMADO|EDAD|SEXO|STATUS_BBVA|ANTIGUEDAD_MES|FLAG_CLIENTE_CORPORATIVO_BBVA|SEGMENTO_LOCAL|FLAG_SS
2|6800|Visa|PLATINUM LIFEMILES|T.NORTE|0|NORTE|2031.6300000000001|24|M|A|12|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.NORTE|0|NORTE|829.875|22|F|A|16|1|INCLUSION FINANCIERA  |
2|4000|Visa|ORO|T.CALLAO SAN MIGUEL|1|LIMA PROVINCIA|3526|58|M|A|7|1|CLASICO|
2|900|Visa|CLASICA|T.NORTE|0|NORTE|4651|63|M|A|249|1|CLASICO|
2|700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|866.875|22|M|A|28|1|CLASICO|
2|700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|182|25|F|A|80|1|CLASICO|
2|2|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|1050|30|M|A|53|1|CLASICO|
2|8200|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|2046.5|42|M|A|183|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA MODERNA|835.5|29|M|A|27|1|INCLUSION FINANCIERA  |
2|10700|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|1470|29|F|A|76|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA CENTRO|2886.0156000000002|38|F|A|106|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA SUR|||M|A|40|1|INCLUSION FINANCIERA  |
2|700|Visa|ARCANGEL|T.CALLAO SAN MIGUEL|1|LIMA NORTE||46|M|A|4|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA NORTE|10283.85|25|M|A|155|1|VIP|
2|1000|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA SUR|4795.125|44|M|A|120|1|CLASICO|
2|800|Visa|CLASICA|T.LIMA SUR|1|LIMA ESTE|3250|38|M|A|145|1|INCLUSION FINANCIERA  |
2|20000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA MODERNA|7562.5600000000004|60|F|A|277|1|VIP|
2|5400|Visa|ORO|T.LINCE|1|LIMA ESTE|2305.5|52|M|A|96|1|CLASICO|
2|6300|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|1083.3299999999999|46|F|||0||
2|12000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA MODERNA|2873.5|56|M|A|251|1|CLASICO|
2|1500|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|1367.8299999999999|27|M|A|20|1|INCLUSION FINANCIERA  |
2|6000|Visa|PLATINUM|T.CALLAO SAN MIGUEL|1|LIMA NORTE|5332.6700000000001|38|M|A|99|1|CLASICO|
2|2900|Visa|CLASICA|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|1277|61|M|A|251|1|CLASICO|
2|13500|Visa|SIGNATURE|T.LINCE|1|LIMA CENTRO|1692|65|F|A|175|1|CLASICO|
2|1500|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA ESTE|1387|30|M|A|99|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|498.5||F|A|2|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA||60|F|A|2|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA MODERNA|525|66|M|A|147|1|CLASICO|
2|5600|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|2547|62|F|A|46|1|CLASICO|
2|10000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|5783.2200000000003|32|M|A|53|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|6300|39|M|A|50|1|VIP|
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO||24|F|A|4|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA CENTRO|3020|24|F|A|41|1|CLASICO|
2|700|Visa|ARCANGEL|T.CALLAO SAN MIGUEL|1|CALLAO|2401|57|F|A|285|1|CLASICO|
2|23500|Visa|SIGNATURE|T.LIMA CENTRO|1|LIMA ESTE|4798.6700000000001|30|M|A|87|1|CLASICO|
2|10900|Visa|PLATINUM|T.SURCO LA MOLINA|1|LIMA MODERNA|1225|52|M|A|143|1|CLASICO|
2|12500|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA NORTE|7237|35|F|A|153|1|CLASICO|
2|5200|Visa|PLATINUM|T.NORTE|0|SUR|2070.75|30|F|||0||
2|5800|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|2500|41|F|A|33|1|CLASICO|
2|100000|Visa|SIGNATURE|T.NORTE|0|NORTE|18629|44|M|A|213|1|VIP|
2|25000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|4015|59|F|A|312|1|VIP|
2|4500|Visa|ORO LIFEMILES|T.LINCE|1|LIMA PROVINCIA|1213|44|F|C|238|0|INCLUSION FINANCIERA  |
2|5100|Visa|PLATINUM|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|3257.5599999999999|32|M|A|11|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO LIFEMILES|T.NOR ORIENTE|0|ORIENTE|1050|34|F|A|58|1|CLASICO|
2|7500|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|0|NORTE|2111|39|M|||0||
2|10800|Visa|PLATINUM LIFEMILES|T.NORTE SUR CHICO|1|LIMA PROVINCIA|2176.5599999999999|55|M|A|213|1|CLASICO|
2|900|Visa|CLASICA|T.NORTE SUR CHICO|0|CENTRO|3421.1100000000001|37|M|A|104|1|CLASICO|
2|1000|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|1184.3299999999999|24|M|A|59|1|CLASICO|
2|500|Visa|SIGNATURE LIFEMILES|T.NORTE SUR CHICO|1|LIMA MODERNA|2660|44|F|||0||
2|2000|Visa|CLASICA|T.NORTE SUR CHICO|0|SUR|5745|56|M|A|77|1|INCLUSION FINANCIERA  |
2|2300|Visa|ORO|T.SUR|0|SUR|1313.4400000000001|29|F|A|88|1|CLASICO|
2|2500|Visa|ORO|T.SUR|0|SUR|3435|36|M|||0||
2|5000|Visa|PLATINUM|T.SUR|0|SUR|8190.1099999999997|48|M|A|230|1|VIP|
2|8900|Visa|PLATINUM|T.SUR|0|SUR|590|45|M|A|212|1|CLASICO|
2|5000|Visa|ORO|T.SUR|0|SUR|1543.22|58|F|A|111|1|CLASICO|
2|39000|Visa|SIGNATURE LIFEMILES|T.SUR|0|SUR|8083.8900000000003|29|M|A|73|1|CLASICO|
2|1000|Visa|CLASICA|T.SUR|0|SUR|2074|30|F|A|81|1|PNN 0  |
2|3500|Visa|ORO LIFEMILES|T.SUR|0|SUR|1903.875|48|M|A|86|1|VIP|
2|700|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|1955.625|63|F|A|2|1|CLASICO|
2|700|Visa|CLASICA|T.SUR|0|SUR|952.75|35|F|A|54|1|INCLUSION FINANCIERA  |
2|2000|Visa|ORO|T.SUR|0|SUR|1453|52|M|||0||
2|2000|Visa|ORO|T.SUR|0|SUR|4291|47|M|||0||
2|700|Visa|CLASICA|T.SUR|0|SUR|923|26|F|A|128|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE|T.SUR|0|SUR|2763.25|70|M|A|264|1|CLASICO|
2|12500|Visa|SIGNATURE LIFEMILES|T.SUR|0|SUR|3165.5599999999999|42|M|A|159|1|CLASICO|
2|17000|Visa|ORO|T.SUR|1|LIMA CENTRO|263|50|F|A|228|1|CLASICO|
2|6000|Visa|PLATINUM|T.SUR|0|SUR|1368.22|39|M|A|54|1|CLASICO|
2|8100|Visa|PLATINUM|T.SUR|0|SUR|1621.5|41|F|A|72|1|CLASICO|
2|2000|Visa|ORO|T.SUR|0|SUR|1470|41|M|A|128|1|VIP|
2|9100|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|1966.5599999999999|29|M|A|23|1|INCLUSION FINANCIERA  |
2|7500|Visa|PLATINUM LIFEMILES|T.SUR|0|SUR|1054|64|M|A|239|1|CLASICO|
2|4000|Visa|ORO LIFEMILES|T.SUR|0|SUR|2453.2199999999998|37|M|A|193|1|CLASICO|
2|11300|Visa|PLATINUM|T.SUR|0|SIERRA CENTRAL|2349.875|39|F|A|32|1|CLASICO|
2|1600|Visa|ARCANGEL|T.SUR|0|SIERRA CENTRAL|1619.6700000000001|45|M|A|179|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.SUR|0|SIERRA CENTRAL|1019|44|F|||0||
2|11600|Visa|PLATINUM LIFEMILES|T.SUR|0|SIERRA CENTRAL|3365|50|M|A|257|1|CLASICO|
2|25500|Visa|SIGNATURE LIFEMILES|T.NORTE SUR CHICO|0|SUR|700|38|M|||0||
2|25000|Visa|SIGNATURE LIFEMILES|T.NORTE SUR CHICO|0|SUR|2153|36|F|||0||
2|41000|Visa|SIGNATURE|T.SUR|0|SIERRA CENTRAL|7081.1099999999997|42|M|A|135|1|VIP|
2|18000|Visa|SIGNATURE LIFEMILES|T.CENTRO|0|CENTRO|3919.7800000000002|44|F|A|226|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|0|NORTE|5959|39|F|A|172|1|VIP|
2|15000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|525|40|M|A|14|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|671|74|F|A|245|1|CLASICO|
2|3500|Visa|PLATINUM LIFEMILES|S.C.RECURSOS HUMANOS|1|LIMA ESTE|2295.8000000000002|23|M|A|23|1|CLASICO|
2|1000|Visa|ORO LIFEMILES|S.C.RECURSOS HUMANOS|1|LIMA NORTE|1065|26|M|A|33|1|CLASICO|
2|1000|Visa|ORO LIFEMILES|S.C.RECURSOS HUMANOS|1|LIMA CENTRO|1065|22|F|A|38|1|INCLUSION FINANCIERA  |
2|4500|Visa|PLATINUM LIFEMILES|S.C.RECURSOS HUMANOS|1|LIMA NORTE|4046|27|F|A|31|1|CLASICO|
2|1000|Visa|ORO LIFEMILES|S.C.RECURSOS HUMANOS|1|LIMA MODERNA|1211|24|M|A|2|1|INCLUSION FINANCIERA  |
2|1000|Visa|ORO LIFEMILES|S.C.RECURSOS HUMANOS|0|NORTE|1144|23|F|A|2|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE LIFEMILES|T.SUR|0|SIERRA CENTRAL|3822.3299999999999|36|M|A|126|1|CLASICO|
2|700|Visa|CLASICA|T.SUR|0|SIERRA CENTRAL|1228.125|26|M|A|3|1|CLASICO|
2|1000|Visa|CLASICA|T.SUR|0|SIERRA CENTRAL|2520|34|M|A|4|1|CLASICO|
2|5000|Visa|ORO LIFEMILES|T.NORTE SUR CHICO|0|SUR|2646.2199999999998|46|F|A|205|1|CLASICO|
2|3300|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|2262|62|F|A|246|1|CLASICO|
2|7400|Visa|ORO|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|895|59|F|||0||
2|6700|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA CENTRO|576|28|M|A|20|1|CLASICO|
2|700|Visa|CLASICA|T.CALLAO SAN MIGUEL|1|CALLAO|1428.78|64|M|A|350|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|1050|36|M|A|101|1|CLASICO|
2|5000|Visa|PLATINUM|T.SURCO LA MOLINA|0|NORTE|1151.6700000000001|25|F|A|80|1|CLASICO|
2|11400|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA CENTRO|3436.5599999999999|38|M|A|234|1|CLASICO|
2|5000|Visa|PLATINUM|T.LINCE|1|LIMA NORTE|667|29|F|A|79|1|INCLUSION FINANCIERA  |
2|5900|Visa|PLATINUM|T.LINCE|1|LIMA NORTE|525|36|F|||0||
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|0|NORTE||32|F|A|2|1|INCLUSION FINANCIERA  |
2|10500|Visa|PLATINUM|T.LIMA CENTRO|1|LIMA CENTRO|2121.1100000000001|38|M|A|147|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.LIMA CENTRO|1|LIMA MODERNA|6401.5|28|F|A|4|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA SUR|1361.8900000000001|51|M|A|153|1|CLASICO|
2|10000|Visa|ORO|T.SURCO LA MOLINA|1|LIMA NORTE|3331.5599999999999|43|M|A|72|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|4960|26|M|A|65|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.LINCE|1|LIMA MODERNA|309|67|F|A|169|1|CLASICO|
2|1500|Visa|ARCANGEL|T.LINCE|1|LIMA MODERNA|1393|44|M|A|230|1|INCLUSION FINANCIERA  |
2|1100|Visa|ARCANGEL|T.MIRAFLORES S.BORJA||||||A|6|1|INCLUSION FINANCIERA  |
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA ESTE|1113|28|F|A|2|1|CLASICO|
2|4400|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|1163.78|31|F|A|113|1|INCLUSION FINANCIERA  |
2|10300|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|2073|40|M|A|31|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|1306.78|36|M|A|24|1|CLASICO|
2|8000|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|2495.4400000000001|35|M|A|68|1|CLASICO|
2|5500|Visa|ORO|T.LIMA RESIDENCIAL|1|LIMA ESTE|1207.5599999999999|31|M|A|97|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA ESTE|1104|46|F|A|61|1|CLASICO|
2|20000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|13115|32|F|A|153|1|VIP|
2|20000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA NORTE|5439.2200000000003|53|M|A|285|1|VIP|
2|8000|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|3719|32|F|||0||
2|5200|Visa|PLATINUM|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|1587.125|23|F|||0||
2|6900|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|5600|35|M|||0||
2|24500|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|3254.3299999999999|49|F|A|265|1|VIP|
2|8600|Visa|PLATINUM|T.LIMA CENTRO|1|CALLAO|1220|35|M|A|57|1|INCLUSION FINANCIERA  |
2|7000|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|3150|32|F|A|155|1|CLASICO|
2|11800|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA MODERNA|6156|46|F|A|211|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|CALLAO|1222.5599999999999|43|F|A|111|1|CLASICO|
2|5500|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA ESTE|1124.22|35|M|A|102|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|1214.78|41|M|A|33|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR||31|M|A|2|1|INCLUSION FINANCIERA  |
2|6100|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA SUR|525|60|M|A|190|1|CLASICO|
2|3700|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA CENTRO|1464.1099999999999|47|M|A|175|1|CLASICO|
2|12500|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|2797|41|F|A|15|1|CLASICO|
2|7200|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|11917|45|M|A|129|1|VIP|
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|5264|35|M|A|76|1|VIP|
2|5100|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA ESTE|1020|52|M|A|79|1|CLASICO|1
2|9100|Visa|PLATINUM|T.SURCO LA MOLINA|1|LIMA ESTE|4626|35|F|A|113|1|CLASICO|
2|1000|Visa|CLASICA|T.LINCE|1|LIMA ESTE|1567.75|58|M|A|4|1|CLASICO|
2|12000|Visa|SIGNATURE|T.LINCE|1|LIMA MODERNA|2330|44|F|A|221|1|VIP|
2|1300|Visa|ARCANGEL|T.LINCE|1|LIMA MODERNA|2802|60|F|A|255|1|CLASICO|
2|2000|Visa|ORO|T.LINCE|1|LIMA ESTE||32|F|A|115|1|CLASICO|
2|8900|Visa|PLATINUM|T.LINCE|1|LIMA MODERNA|3636|36|F|A|38|1|CLASICO|
2|5000|Visa|PLATINUM|T.LIMA CENTRO|1|LIMA ESTE|1735|26|M|A|3|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA CENTRO|1|LIMA NORTE|1224.25|54|F|A|23|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA CENTRO|1|LIMA MODERNA|2693.75|23|M|A|128|1|CLASICO|
2|8100|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA NORTE|2116.3299999999999|28|M|A|34|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.NOR ORIENTE|0|ORIENTE|2020.75|44|M|A|74|1|PNN 3   |
2|700|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|1803.75|59|M|A|218|1|PNN 0  |
2|700|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|1062.5599999999999|28|M|A|46|1|CLASICO|
2|1500|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|1840.5|60|F|A|2|1|CLASICO|
2|700|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|700|33|M|A|84|1|CLASICO|1
2|6500|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA MODERNA|2373|28|M|||0||
2|700|Visa|CLASICA|T.NORTE|0|NORTE|2590|27|F|A|11|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.NORTE|0|NORTE|1512|25|M|A|15|1|CLASICO|
2|5100|Visa|PLATINUM|T.NORTE|0|NORTE|1124.5|28|F|A|9|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.NORTE|0|NORTE|1386|40|M|A|2|1|CLASICO|
2|47000|Visa|SIGNATURE LIFEMILES|T.CENTRO|0|CENTRO|2414.5|54|M|A|245|1|VIP|
2|2000|Visa|ORO|T.CENTRO|0|CENTRO|3164|46|M|A|248|1|CLASICO|
2|8000|Visa|ORO|T.CENTRO|0|CENTRO|899|52|F|A|31|1|CLASICO|
2|1000|Visa|CLASICA|T.CENTRO|0|CENTRO|3385.7800000000002|38|M|A|182|1|CLASICO|
2|700|Visa|CLASICA|T.CENTRO|0|CENTRO|2096.6300000000001|41|M|A|190|1|CLASICO|
2|7600|Visa|PLATINUM|T.CENTRO|0|NORTE|1536|29|M|A|48|1|CLASICO|
2|1000|Visa|CLASICA|T.CENTRO|0|CENTRO|2996.7800000000002|31|F|A|67|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|4617|31|M|A|47|1|PNN 0  |
2|1300|Visa|CLASICA|T.NORTE SUR CHICO|0|SUR|1159.5599999999999|64|M|A|42|1|CLASICO|
2|12000|Visa|SIGNATURE|T.LIMA CENTRO|1|LIMA ESTE|2463.4499999999998|48|F|A|156|1|VIP|
2|12000|Visa|SIGNATURE LIFEMILES|T.NORTE|0|NORTE|8336.8899999999994|64|M|A|248|1|VIP|
2|2000|Visa|ORO|T.NORTE|0|NORTE|770|28|M|A|121|1|CLASICO|
2|700|Visa|CLASICA|T.NORTE|0|NORTE|2958|32|M|A|51|1|CLASICO|
2|700|MasterCard|MC CLASICA|T.NORTE|0|NORTE|2162.5999999999999|27|M|A|56|1|CLASICO|
2|800|Visa|CLASICA|T.NORTE|0|NORTE|1860.375|54|F|A|186|1|CLASICO|
2|1000|Visa|CLASICA|T.NORTE|0|NORTE||70|F|A|132|1|INCLUSION FINANCIERA  |
2|2|Visa|CLASICA|T.NORTE||||||A|5|1|INCLUSION FINANCIERA  |
2|1000|Visa|ARCANGEL|T.CALLAO SAN MIGUEL||||||A|9|1|INCLUSION FINANCIERA  |
2|40000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|9699|40|M|A|143|1|VIP|
2|4000|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|2098.1100000000001|41|M|A|45|1|PNN 0  |
2|8200|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA SUR|1581.25|31|F|A|14|1|CLASICO|
2|1000|Visa|ARCANGEL|T.CALLAO SAN MIGUEL|1|CALLAO|1535.5599999999999|45|F|A|67|1|CLASICO|
2|7800|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA SUR|1573.78|34|F|A|113|1|CLASICO|
2|1300|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA NORTE|2814.5|30|M|A|72|1|CLASICO|
2|6400|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA NORTE|2012.75|29|F|A|12|1|INCLUSION FINANCIERA  |
2|8200|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|1873|38|F|||0||
2|1700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|1123.78|50|M|A|73|1|CLASICO|
2|800|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA ESTE|1479|59|F|A|104|1|CLASICO|
2|3000|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|3184.3299999999999|32|M|A|96|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.SUR|0|SIERRA CENTRAL|3430|48|M|A|235|1|CLASICO|1
2|5200|Visa|PLATINUM LIFEMILES|T.SUR|0|SIERRA CENTRAL|1610.25|62|M|||0||
2|700|Visa|CLASICA|T.CENTRO|0|NORTE|3579.29|40|M|A|50|1|CLASICO|
2|700|Visa|CLASICA|T.CENTRO|0|NORTE|3552.1399999999999|29|M|A|87|1|CLASICO|1
2|1200|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1584.5999999999999|26|F|A|50|1|CLASICO|
2|6900|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA CENTRO|805|27|F|A|89|1|CLASICO|
2|9000|Visa|PLATINUM|T.SURCO LA MOLINA|1|LIMA SUR|3749|35|F|A|102|1|CLASICO|
2|13500|Visa|SIGNATURE|T.SURCO LA MOLINA|0|SUR|1900.25|39|F|A|185|1|INCLUSION FINANCIERA  |
2|2400|Visa|ORO|T.NORTE SUR CHICO|1|LIMA PROVINCIA|1917|32|M|A|2|1|CLASICO|
2|700|Visa|CLASICA|T.CENTRO|0|CENTRO|1339.5|26|F|A|23|1|INCLUSION FINANCIERA  |
2|10000|Visa|SIGNATURE LIFEMILES|T.NOR ORIENTE|0|NORTE|675|46|M|A|104|1|VIP|
2|2900|Visa|ORO LIFEMILES|T.NOR ORIENTE|1|LIMA MODERNA|1633.78|26|M|A|28|1|CLASICO|
2|5300|Visa|PLATINUM|T.MIRAFLORES S.BORJA|1|LIMA ESTE|3475|35|F|A|49|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.NORTE SUR CHICO|1|LIMA PROVINCIA|1721.25|55|F|A|18|1|CLASICO|
2|700|Visa|CLASICA|T.NORTE SUR CHICO|0|NORTE|734|72|M|A|100|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.NORTE SUR CHICO|0|NORTE|1840.5|67|F|A|2|1|INCLUSION FINANCIERA  |
2|20000|Visa|SIGNATURE LIFEMILES|T.NOR ORIENTE|0|NORTE|7064|52|F|A|200|1|CLASICO|
2|5500|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA MODERNA|2825.125|35|M|A|195|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|CALLAO|3521.1100000000001|39|M|A|90|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA NORTE|1748|32|F|A|14|1|CLASICO|
2|13000|Visa|SIGNATURE|DIR.RED MASIVA|1|LIMA ESTE|758|43|M|A|226|1|CLASICO|
2|5700|Visa|PLATINUM|DIR.RED MASIVA|0|SIERRA CENTRAL|1153.125|49|M|A|119|1|INCLUSION FINANCIERA  |
2|3300|Visa|ORO LIFEMILES|DIR.RED MASIVA|1|LIMA NORTE|480|35|M|A|112|1|CLASICO|
2|1300|Visa|CLASICA|DIR.RED MASIVA|1|LIMA SUR|1501|24|M|A|12|1|CLASICO|
2|6600|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|1|LIMA MODERNA|2994.7800000000002|48|F|A|51|1|CLASICO|
2|10100|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA SUR|3011|33|F|A|82|1|CLASICO|
2|2100|Visa|ARCANGEL|DIR.RED MASIVA|0|CENTRO|389|25|M|A|6|1|INCLUSION FINANCIERA  |
2|8600|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|1338|59|M|A|2|1|CLASICO|
2|24000|Visa|SIGNATURE|DIR.RED MASIVA|1|LIMA MODERNA|4192|32|M|A|143|1|CLASICO|
2|16000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA SUR|3209.2199999999998|32|M|A|46|1|CLASICO|
2|30000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|19285|44|F|A|4|1|VIP|
2|14400|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA ESTE|1750|46|M|A|210|1|CLASICO|
2|7300|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA NORTE|1395|25|M|A|64|1|CLASICO|
2|11200|Visa|PLATINUM|DIR.RED MASIVA|1|CALLAO|2070.75|45|F|||0||
2|5400|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA SUR|2512|40|F|A|183|1|CLASICO|
2|15000|Visa|SIGNATURE|DIR.RED MASIVA|1|LIMA SUR|525|33|F|A|118|1|CLASICO|
2|6700|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|0|NORTE|578|42|F|A|173|1|CLASICO|
